retty_url,retty_id
https://retty.me/area/PRE13/ARE7/SUB701/100000043785/,100000043785
https://retty.me/area/PRE13/ARE7/SUB701/100000044153/,100000044153
https://retty.me/area/PRE13/ARE7/SUB701/100000045581/,100000045581
https://retty.me/area/PRE13/ARE7/SUB701/100000045672/,100000045672
https://retty.me/area/PRE13/ARE7/SUB701/100000046539/,100000046539
https://retty.me/area/PRE13/ARE7/SUB701/100000048142/,100000048142
https://retty.me/area/PRE13/ARE7/SUB701/100000048768/,100000048768
https://retty.me/area/PRE13/ARE7/SUB701/100000048807/,100000048807
https://retty.me/area/PRE13/ARE7/SUB701/100000048834/,100000048834
https://retty.me/area/PRE13/ARE7/SUB701/100000049753/,100000049753
https://retty.me/area/PRE13/ARE7/SUB701/100000051588/,100000051588
https://retty.me/area/PRE13/ARE7/SUB701/100000052273/,100000052273
https://retty.me/area/PRE13/ARE7/SUB701/100000052540/,100000052540
https://retty.me/area/PRE13/ARE7/SUB701/100000053249/,100000053249
https://retty.me/area/PRE13/ARE7/SUB701/100000055443/,100000055443
https://retty.me/area/PRE13/ARE7/SUB701/100000056083/,100000056083
https://retty.me/area/PRE13/ARE7/SUB701/100000056442/,100000056442
https://retty.me/area/PRE13/ARE7/SUB701/100000056975/,100000056975
https://retty.me/area/PRE13/ARE7/SUB701/100000057002/,100000057002
https://retty.me/area/PRE13/ARE7/SUB701/100000057086/,100000057086
https://retty.me/area/PRE13/ARE7/SUB701/100000057159/,100000057159
https://retty.me/area/PRE13/ARE7/SUB701/100000057384/,100000057384
https://retty.me/area/PRE13/ARE7/SUB701/100000058263/,100000058263
https://retty.me/area/PRE13/ARE7/SUB701/100000059559/,100000059559
https://retty.me/area/PRE13/ARE7/SUB701/100000061021/,100000061021
https://retty.me/area/PRE13/ARE7/SUB701/100000061459/,100000061459
https://retty.me/area/PRE13/ARE7/SUB701/100000062275/,100000062275
https://retty.me/area/PRE13/ARE7/SUB701/100000063640/,100000063640
https://retty.me/area/PRE13/ARE7/SUB701/100000064792/,100000064792
https://retty.me/area/PRE13/ARE7/SUB701/100000066523/,100000066523
https://retty.me/area/PRE13/ARE7/SUB701/100000066582/,100000066582
https://retty.me/area/PRE13/ARE7/SUB701/100000067342/,100000067342
https://retty.me/area/PRE13/ARE7/SUB701/100000070633/,100000070633
https://retty.me/area/PRE13/ARE7/SUB701/100000070907/,100000070907
https://retty.me/area/PRE13/ARE7/SUB701/100000072847/,100000072847
https://retty.me/area/PRE13/ARE7/SUB701/100000076417/,100000076417
https://retty.me/area/PRE13/ARE7/SUB701/100000077281/,100000077281
https://retty.me/area/PRE13/ARE7/SUB701/100000080499/,100000080499
https://retty.me/area/PRE13/ARE7/SUB701/100000082005/,100000082005
https://retty.me/area/PRE13/ARE7/SUB701/100000082202/,100000082202
https://retty.me/area/PRE13/ARE7/SUB701/100000082981/,100000082981
https://retty.me/area/PRE13/ARE7/SUB701/100000085511/,100000085511
https://retty.me/area/PRE13/ARE7/SUB701/100000087490/,100000087490
https://retty.me/area/PRE13/ARE7/SUB701/100000087805/,100000087805
https://retty.me/area/PRE13/ARE7/SUB701/100000087901/,100000087901
https://retty.me/area/PRE13/ARE7/SUB701/100000088939/,100000088939
https://retty.me/area/PRE13/ARE7/SUB701/100000090166/,100000090166
https://retty.me/area/PRE13/ARE7/SUB701/100000091227/,100000091227
https://retty.me/area/PRE13/ARE7/SUB701/100000091234/,100000091234
https://retty.me/area/PRE13/ARE7/SUB701/100000093180/,100000093180
https://retty.me/area/PRE13/ARE7/SUB701/100000095535/,100000095535
https://retty.me/area/PRE13/ARE7/SUB701/100000106413/,100000106413
https://retty.me/area/PRE13/ARE7/SUB701/100000106764/,100000106764
https://retty.me/area/PRE13/ARE7/SUB701/100000112891/,100000112891
https://retty.me/area/PRE13/ARE7/SUB701/100000112897/,100000112897
https://retty.me/area/PRE13/ARE7/SUB701/100000112911/,100000112911
https://retty.me/area/PRE13/ARE7/SUB701/100000112926/,100000112926
https://retty.me/area/PRE13/ARE7/SUB701/100000113041/,100000113041
https://retty.me/area/PRE13/ARE7/SUB701/100000113096/,100000113096
https://retty.me/area/PRE13/ARE7/SUB701/100000113101/,100000113101
https://retty.me/area/PRE13/ARE7/SUB701/100000113305/,100000113305
https://retty.me/area/PRE13/ARE7/SUB701/100000113306/,100000113306
https://retty.me/area/PRE13/ARE7/SUB701/100000113364/,100000113364
https://retty.me/area/PRE13/ARE7/SUB701/100000113374/,100000113374
https://retty.me/area/PRE13/ARE7/SUB701/100000113459/,100000113459
https://retty.me/area/PRE13/ARE7/SUB701/100000113473/,100000113473
https://retty.me/area/PRE13/ARE7/SUB701/100000113487/,100000113487
https://retty.me/area/PRE13/ARE7/SUB701/100000113531/,100000113531
https://retty.me/area/PRE13/ARE7/SUB701/100000113546/,100000113546
https://retty.me/area/PRE13/ARE7/SUB701/100000113589/,100000113589
https://retty.me/area/PRE13/ARE7/SUB701/100000113608/,100000113608
https://retty.me/area/PRE13/ARE7/SUB701/100000113618/,100000113618
https://retty.me/area/PRE13/ARE7/SUB701/100000113620/,100000113620
https://retty.me/area/PRE13/ARE7/SUB701/100000113622/,100000113622
https://retty.me/area/PRE13/ARE7/SUB701/100000113637/,100000113637
https://retty.me/area/PRE13/ARE7/SUB701/100000113805/,100000113805
https://retty.me/area/PRE13/ARE7/SUB701/100000113840/,100000113840
https://retty.me/area/PRE13/ARE7/SUB701/100000113896/,100000113896
https://retty.me/area/PRE13/ARE7/SUB701/100000113940/,100000113940
https://retty.me/area/PRE13/ARE7/SUB701/100000114125/,100000114125
https://retty.me/area/PRE13/ARE7/SUB701/100000114150/,100000114150
https://retty.me/area/PRE13/ARE7/SUB701/100000114162/,100000114162
https://retty.me/area/PRE13/ARE7/SUB701/100000114166/,100000114166
https://retty.me/area/PRE13/ARE7/SUB701/100000114329/,100000114329
https://retty.me/area/PRE13/ARE7/SUB701/100000114354/,100000114354
https://retty.me/area/PRE13/ARE7/SUB701/100000114410/,100000114410
https://retty.me/area/PRE13/ARE7/SUB701/100000114416/,100000114416
https://retty.me/area/PRE13/ARE7/SUB701/100000114585/,100000114585
https://retty.me/area/PRE13/ARE7/SUB701/100000114612/,100000114612
https://retty.me/area/PRE13/ARE7/SUB701/100000114697/,100000114697
https://retty.me/area/PRE13/ARE7/SUB701/100000114732/,100000114732
https://retty.me/area/PRE13/ARE7/SUB701/100000114790/,100000114790
https://retty.me/area/PRE13/ARE7/SUB701/100000114833/,100000114833
https://retty.me/area/PRE13/ARE7/SUB701/100000114848/,100000114848
https://retty.me/area/PRE13/ARE7/SUB701/100000114862/,100000114862
https://retty.me/area/PRE13/ARE7/SUB701/100000114937/,100000114937
https://retty.me/area/PRE13/ARE7/SUB701/100000114970/,100000114970
https://retty.me/area/PRE13/ARE7/SUB701/100000114981/,100000114981
https://retty.me/area/PRE13/ARE7/SUB701/100000115005/,100000115005
https://retty.me/area/PRE13/ARE7/SUB701/100000115042/,100000115042
https://retty.me/area/PRE13/ARE7/SUB701/100000115071/,100000115071
https://retty.me/area/PRE13/ARE7/SUB701/100000115142/,100000115142
https://retty.me/area/PRE13/ARE7/SUB701/100000115192/,100000115192
https://retty.me/area/PRE13/ARE7/SUB701/100000117254/,100000117254
https://retty.me/area/PRE13/ARE7/SUB701/100000132223/,100000132223
https://retty.me/area/PRE13/ARE7/SUB701/100000137240/,100000137240
https://retty.me/area/PRE13/ARE7/SUB701/100000158461/,100000158461
https://retty.me/area/PRE13/ARE7/SUB701/100000161980/,100000161980
https://retty.me/area/PRE13/ARE7/SUB701/100000173035/,100000173035
https://retty.me/area/PRE13/ARE7/SUB701/100000173246/,100000173246
https://retty.me/area/PRE13/ARE7/SUB701/100000175884/,100000175884
https://retty.me/area/PRE13/ARE7/SUB701/100000211776/,100000211776
https://retty.me/area/PRE13/ARE7/SUB701/100000213143/,100000213143
https://retty.me/area/PRE13/ARE7/SUB701/100000225541/,100000225541
https://retty.me/area/PRE13/ARE7/SUB701/100000228598/,100000228598
https://retty.me/area/PRE13/ARE7/SUB701/100000228629/,100000228629
https://retty.me/area/PRE13/ARE7/SUB701/100000236787/,100000236787
https://retty.me/area/PRE13/ARE7/SUB701/100000241138/,100000241138
https://retty.me/area/PRE13/ARE7/SUB701/100000254668/,100000254668
https://retty.me/area/PRE13/ARE7/SUB701/100000283685/,100000283685
